313.232 136.523
314.256 133.375
315.252 133.373
316.273 133.382
317.268 137.605
318.28 138.007
319.306 138.292
320.307 138.585
321.375 138.89
322.396 139.21
323.413 139.375
324.398 139.65
325.418 140.123
326.461 140.403
327.487 141.062
328.469 141.483
329.54 143.718
330.561 148.11
331.592 149.888
332.597 150.032
333.629 150.13
334.633 150.305
335.68 150.382
336.708 150.455
337.704 150.553
338.746 150.595
339.772 150.623
340.79 150.708
341.824 150.683
342.85 150.722
343.85 150.725
344.869 150.825
345.88 150.828
346.892 150.843
347.886 150.983
348.924 150.968
349.919 151.053
350.913 151.12
351.914 151.185
352.925 151.222
353.918 151.238
354.915 151.29
355.945 151.317
356.948 151.38
357.988 151.415
359.01 151.455
360.026 151.485
361.002 151.602
362.024 151.59
363.078 151.588
364.098 151.588
365.1 151.588
366.132 151.59
367.127 151.588
368.159 151.542
369.201 152.093
370.259 152.33
371.275 152.412
372.287 152.518
373.314 152.49
374.299 152.488
375.343 152.483
376.324 152.483
377.343 152.48
378.338 152.477
379.374 152.48
380.377 152.48
381.408 152.48
382.433 152.477
383.463 152.477
384.464 152.477
385.465 152.475
386.467 152.477
387.471 152.48
388.473 160.34
389.481 162.53
390.484 163.028
391.509 164.575
392.501 162.157
393.502 162.165
394.508 162.173
395.507 165.197
396.51 162.398
397.559 162.423
398.575 162.488
399.591 162.602
400.64 162.627
401.693 162.632
402.731 162.685
403.732 166.692
404.753 167.417
405.802 165.375
406.797 165.368
407.831 165.39
408.835 165.423
409.85 165.45
410.906 165.498
411.916 165.47
412.938 169.26
413.949 170.852
415.012 171.255
415.994 174.703
417.028 175.975
418.018 176.088
419.012 176.078
420.017 176.2
421.046 176.148
422.082 176.162
423.079 176.365
424.123 176.382
425.16 176.488
426.148 176.495
427.179 176.498
428.224 176.6
429.222 176.632
430.22 176.708
431.248 176.768
432.249 176.757
433.269 176.778
434.277 176.782
435.28 176.82
436.316 176.798
437.348 176.83
438.355 176.88
439.412 177
440.417 177.055
441.417 177.035
442.45 177.07
443.473 177.19
444.494 177.243
445.505 177.305
446.558 177.308
447.57 177.312
448.59 177.345
449.601 177.445
450.659 177.425
451.633 177.455
452.682 177.455
453.716 177.458
454.725 177.458
455.714 177.458
456.737 177.45
457.735 177.453
458.734 177.442
459.764 177.393
460.748 177.32
461.751 177.282
462.754 177.28
463.763 177.282
464.758 177.282
465.754 177.282
466.759 177.278
467.795 177.275
468.782 177.275
469.802 177.3
470.784 177.477
471.806 177.433
472.809 177.428
473.86 177.433
474.856 177.428
475.851 177.425
476.907 177.412
477.929 177.42
478.947 177.417
479.941 177.43
480.945 177.425
481.992 177.428
482.989 177.43
484.024 177.518
485.056 177.697
486.056 177.91
487.102 178.775
488.137 180.35
489.144 180.347
490.139 180.315
491.153 185.055
492.16 186.38
493.206 186.755
494.201 186.888
495.198 187.013
496.207 187.048
497.241 188.88
498.238 189.295
499.247 189.32
500.242 189.368
501.256 193.4
502.241 193.705
503.274 193.993
504.307 194.34
505.331 195.037
506.334 195.403
507.331 196.425
508.337 196.85
509.352 197.285
510.371 198.257
511.384 198.575
512.41 199.125
513.413 199.365
514.44 199.995
515.427 200.183
516.443 200.572
517.449 200.8
518.428 201.203
519.451 201.688
520.451 202.363
521.483 202.59
522.483 203.08
523.453 203.685
524.484 204.34
525.52 204.97
526.516 205.268
527.512 205.513
528.527 205.918
529.516 207.33
530.516 207.838
531.55 209
532.579 210.333
533.588 210.423
534.62 210.532
535.614 210.815
536.618 211.418
537.616 211.71
538.628 212.043
539.615 212.74
540.632 212.983
541.618 213.433
542.671 213.68
543.711 214.317
544.707 214.578
545.705 212.03
546.702 215.662
547.716 230.173
548.718 231.062
549.747 231.882
550.776 232.37
551.783 232.72
552.791 232.99
553.859 233.537
554.88 233.798
555.895 234.178
556.908 234.56
557.926 235.138
558.941 235.403
559.996 235.77
561.001 236.153
562.031 236.53
563.059 237.115
564.059 238.4
565.059 239.477
566.063 240.733
567.095 241.752
568.145 242.567
569.181 243.377
570.165 243.705
571.199 243.37
572.203 242.175
573.206 242.188
574.198 242.255
575.24 242.328
576.225 242.352
577.285 242.377
578.273 242.358
579.291 242.358
580.345 242.37
581.358 242.352
582.361 243.543
583.382 242.53
584.39 244.395
585.377 243.248
586.371 242.252
587.414 242.597
588.44 242.488
589.451 242.513
590.414 243.053
591.462 242.768
592.485 242.692
593.5 242.525
594.509 242.475
595.516 242.393
596.545 242.405
597.606 242.373
598.566 242.24
599.56 242.233
600.565 242.235
601.571 242.243
602.575 242.412
603.583 242.435
604.585 242.435
605.571 242.418
606.604 242.41
607.605 242.435
608.605 242.44
609.636 242.433
610.688 242.438
611.669 242.44
612.687 242.428
613.728 242.55
614.733 242.415
615.776 242.565
616.771 242.418
617.809 242.41
618.799 242.583
619.829 242.67
620.875 242.425
621.863 242.428
622.875 242.425
623.864 242.428
624.85 242.428
625.864 242.42
626.868 242.428
627.933 242.43
628.96 242.43
629.968 242.43
630.969 242.43
632 242.43
633.027 242.428
634.062 242.428
635.058 242.43
636.096 242.532
637.11 242.588
638.123 242.695
639.178 242.695
640.216 242.703
641.213 242.743
642.221 242.77
643.253 242.79
644.245 242.847
645.29 242.96
646.279 243.013
647.313 243.415
648.371 244.208
649.373 245.597
650.356 245.983
651.815 246.118
652.366 246.243
653.375 246.298
654.374 246.305
655.358 246.345
656.377 246.395
657.378 246.573
658.351 246.597
659.387 246.615
660.418 246.66
661.414 246.662
662.424 246.72
663.461 246.757
664.463 246.763
665.469 246.79
666.463 246.833
667.473 246.868
668.469 246.935
669.455 246.953
670.466 246.955
671.464 247.007
672.465 247.005
673.462 247.045
674.498 247.083
675.497 247.088
676.512 247.102
677.49 247.192
678.527 247.243
679.526 247.268
680.563 247.257
681.593 247.29
682.595 247.335
683.606 247.333
684.626 247.335
685.642 247.385
686.643 247.42
687.651 247.453
688.681 247.55
689.678 247.608
690.685 247.662
691.718 247.722
692.716 247.725
693.72 247.725
694.732 247.72
695.761 247.722
696.816 247.72
697.793 247.722
698.844 247.722
699.814 247.722
700.837 247.722
701.841 247.722
702.882 247.722
703.875 247.722
704.878 247.782
705.918 251.795
706.971 252.483
707.96 252.565
708.965 252.53
709.963 252.608
711 252.727
711.999 252.773
712.997 252.775
713.996 252.817
714.997 252.898
716.001 253.037
717.037 253.075
718.036 253.093
719.08 253.105
720.083 253.17
721.086 253.17
722.1 253.155
723.113 253.24
724.153 253.278
725.151 253.29
726.166 253.718
727.153 254.12
728.175 254.25
729.189 254.315
730.182 254.325
731.223 254.377
732.218 254.44
733.226 254.438
734.217 254.45
735.245 254.46
736.291 254.502
737.268 254.435
738.302 254.57
739.297 254.688
740.3 254.692
741.302 254.705
742.298 254.722
743.312 254.735
744.353 254.71
745.351 254.668
746.344 254.63
747.349 254.662
748.345 254.705
749.381 254.727
750.406 254.727
751.442 254.738
752.442 254.733
753.458 254.775
754.448 254.81
755.458 254.765
756.501 254.795
757.514 254.84
758.523 254.852
759.514 254.888
760.53 254.953
761.585 255.01
762.591 255.118
763.584 255.1
764.587 255.095
765.628 255.093
766.625 255.09
767.625 255.085
768.691 254.977
769.729 255.085
770.724 255.08
771.728 255.058
772.728 255.073
773.744 255.07
774.779 255.065
775.808 255.065
776.827 255.05
777.829 255.05
778.868 255.043
779.897 255.043
780.906 255.04
781.9 255.045
782.894 255.045
783.894 255.045
784.913 255.045
785.942 255.048
786.932 255.045
787.923 255.045
788.971 257.788
789.967 255.793
790.996 257.27
791.998 257.115
793.005 257.127
794.002 257.18
795.053 257.18
796.038 257.18
797.077 257.178
798.106 257.155
799.126 257.18
800.126 257.168
801.181 257.413
802.186 257.49
803.175 257.545
804.154 257.605
805.187 257.59
806.193 257.642
807.193 257.675
808.186 257.69
809.225 257.735
810.218 257.865
811.226 257.955
812.226 258.022
813.261 258.028
814.252 258.035
815.259 258.245
816.262 258.178
817.3 258.387
818.331 258.343
819.332 258.442
820.361 258.572
821.364 258.7
822.363 258.785
823.366 258.892
824.402 258.935
825.392 259.32
826.401 259.442
827.449 259.58
828.449 259.812
829.441 259.928
830.455 260.142
831.501 261.147
832.517 261.72
833.532 262.022
834.499 262.382
835.529 262.795
836.546 262.868
837.544 263.452
838.566 263.65
839.593 263.882
840.581 264.31
841.636 264.44
842.698 264.69
843.731 265.012
844.702 265.533
845.741 265.778
846.737 266.215
847.776 266.435
848.842 266.655
849.834 266.803
850.839 267.045
851.864 267.233
852.837 268.105
853.865 266.353
854.875 266.595
855.874 266.675
856.869 266.707
857.909 266.712
858.908 266.707
859.975 266.71
860.938 266.712
861.937 266.74
863.011 266.735
864.065 266.735
865.062 266.755
866.094 266.76
867.15 266.788
868.165 266.798
869.157 266.803
870.193 266.832
871.2 267.095
872.202 270.752
873.234 270.9
874.234 273.605
875.234 273.058
876.198 273.038
877.268 273.015
878.275 273.127
879.314 273.113
880.315 273.113
881.305 274.908
882.344 273.762
883.342 273.78
884.373 273.798
885.332 273.803
886.316 273.81
887.341 276.012
888.414 277.058
889.448 277.392
890.484 277.548
891.494 277.812
892.529 278.11
893.524 278.285
894.554 278.5
895.58 278.827
896.614 278.998
897.616 279.1
898.691 279.293
899.739 279.495
900.768 280.113
901.786 280.317
902.82 280.707
903.852 281.353
904.836 281.538
905.88 281.765
906.88 282.145
907.88 282.425
908.889 282.577
909.899 283.088
910.931 283.408
911.951 284.495
912.945 284.733
913.953 285.322
914.98 286.125
916.037 286.332
917.056 286.723
918.055 287.088
919.058 287.32
920.084 287.642
921.093 288.08
922.088 288.327
923.09 288.66
924.082 289.067
925.098 289.353
926.092 289.68
927.099 289.855
928.093 289.993
929.084 290.358
930.091 290.82
931.1 290.942
932.094 291.375
933.089 291.78
934.157 292.69
935.187 293
936.179 293.863
937.207 294.653
938.205 295.01
939.221 295.822
940.316 296.223
941.279 296.365
942.273 293.77
943.262 294.655
944.278 294.595
945.317 294.603
946.314 294.605
947.343 294.608
948.368 294.61
949.393 294.615
950.374 294.618
951.403 294.623
952.402 294.695
953.459 298.91
954.469 299.285
955.477 299.7
956.467 299.855
957.503 300.055
958.501 300.353
959.535 300.94
960.559 301.408
961.597 301.67
962.6 301.843
963.605 302.19
964.604 302.24
965.601 302.728
966.61 302.897
967.609 303.485
968.604 303.548
969.627 304.067
970.648 304.808
971.646 304.97
972.674 305.188
973.652 305.442
974.663 305.757
975.694 305.99
976.688 306.155
977.718 306.68
978.736 307.283
979.731 307.855
980.756 308.028
981.758 308.423
982.741 308.947
983.774 309.553
984.805 309.76
985.797 310.015
986.793 307.195
987.781 308.915
988.806 308.995
989.814 309.007
990.832 309.08
991.831 309.098
992.872 309.118
993.869 309.105
994.866 313.283
995.912 314.09
996.909 314.408
997.937 314.548
998.999 315
1000 315.29
1001 316.022
1002.01 316.788
1003.01 317.435
1004.04 317.762
1005.04 318.158
1006.09 318.47
1007.08 318.76
1008.09 319.202
1009.09 319.363
1010.1 319.903
1011.09 320.1
1012.12 320.397
1013.11 320.702
1014.13 320.923
1015.14 318.34
1016.16 326.72
1017.18 326.885
1018.2 326.973
1019.18 329.998
1020.17 331.455
1021.18 331.653
1022.19 331.685
1023.21 331.685
1024.21 331.69
1025.21 331.695
1026.28 331.702
1027.3 331.702
1028.31 331.702
1029.37 332.103
1030.39 332.005
1031.39 331.995
1032.4 332.035
1033.39 332.043
1034.42 332.058
1035.45 332.07
1036.46 332.085
1037.49 332.09
1038.5 332.098
1039.5 332.09
1040.49 332.093
1041.54 332.077
1042.57 332.085
1043.56 332.082
1044.57 332.085
1045.56 332.153
1046.57 332.085
1047.56 332.085
1048.57 332.085
1049.56 332.085
1050.57 332.085
1051.65 332.088
1052.61 332.088
1053.61 332.085
1054.64 332.08
1055.64 332.077
1056.67 332.075
1057.67 332.082
1058.64 332.168
1059.69 332.26
1060.68 332.267
1061.68 332.27
1062.71 332.283
1063.72 332.288
1064.71 332.29
1065.75 332.29
1066.73 332.338
1067.74 333.463
1068.75 333.98
1069.76 334.12
1070.76 334.26
1071.78 334.27
1072.86 334.248
1073.85 334.267
1074.87 334.252
1075.91 334.238
1076.9 334.252
1077.92 334.26
1078.93 334.272
1079.99 334.66
1081.02 334.567
1082.01 334.69
1083.01 334.723
1083.97 334.735
1084.95 334.745
1085.99 334.745
1086.98 334.74
1087.99 334.745
1088.99 334.752
1090.02 334.755
1091.03 334.757
1092.03 334.767
1093.06 334.745
1094.1 334.765
1095.1 334.743
1096.12 334.75
1097.13 334.748
1098.12 334.97
1099.12 334.96
1100.16 334.775
1101.15 334.765
1102.16 334.772
1103.16 334.772
1104.19 334.775
1105.22 334.772
1106.22 334.772
1107.22 334.772
1108.24 334.775
1109.23 334.772
1110.29 334.775
1111.27 334.772
1112.3 334.835
1113.32 340.262
1114.33 337.98
1115.37 338.127
1116.38 338.218
1117.38 338.24
1118.36 338.305
1119.4 341.145
1120.43 341.447
1121.44 341.502
1122.46 341.715
1123.5 341.835
1124.46 342.255
1125.44 342.463
1126.5 342.77
1127.5 342.947
1128.51 343.03
1129.5 343.353
1130.55 343.485
1131.57 343.718
1132.53 344.093
1133.53 344.262
1134.55 345.105
1135.58 345.262
1136.6 345.358
1137.65 345.495
1138.67 346.093
1139.7 346.507
1140.7 347.168
1141.71 347.577
1142.75 348.113
1143.78 348.377
1144.81 348.663
1145.82 349.033
1146.88 349.577
1147.87 349.9
1148.93 350.207
1149.93 350.93
1150.94 351.5
1151.96 349.335
1152.96 354.355
1153.95 357.058
1154.94 357.723
1155.96 358.082
1156.97 358.488
1157.97 358.89
1158.99 359.13
1159.98 359.447
1161.03 360.045
1162.07 360.51
1163.13 360.963
1164.12 361.348
1165.14 361.653
1166.17 362.118
1167.22 362.415
1168.27 362.745
1169.25 363.098
1170.3 363.32
1171.31 363.695
1172.29 363.98
1173.3 364.473
1174.31 364.875
1175.3 366.52
1176.36 371.947
1177.36 374.985
1178.38 375.673
1179.39 375.928
1180.39 376.09
1181.39 376.202
1182.37 376.205
1183.37 376.228
1184.4 376.278
1185.43 376.418
1186.43 376.485
1187.43 376.632
1188.44 376.705
1189.51 376.755
1190.48 376.865
1191.5 376.863
1192.51 377.075
1193.52 377.11
1194.49 377.312
1195.49 377.3
1196.51 377.408
1197.5 377.365
1198.53 377.418
1199.53 377.495
1200.51 377.53
1201.53 377.642
1202.59 377.73
1203.63 377.783
1204.6 377.877
1205.63 377.975
1206.63 378.13
1207.66 378.248
1208.66 378.305
1209.7 378.387
1210.7 378.483
1211.74 378.632
1212.73 378.77
1213.77 378.835
1214.76 378.94
1215.83 379.13
1216.87 379.33
1217.9 379.298
1218.9 379.298
1219.95 379.3
1220.96 379.295
1221.96 379.3
1222.95 379.298
1223.99 379.3
1224.98 379.3
1225.98 379.298
1226.99 379.3
1228.01 379.3
1229.02 379.298
1230.03 379.3
1231.05 379.3
1232.05 379.295
1233.03 379.295
1234.05 379.295
1235.06 379.298
1236.09 379.298
1237.11 387.127
1238.15 389.995
1239.2 390.385
1240.26 390.783
1241.27 391.16
1242.26 391.582
1243.27 391.668
1244.27 392.245
1245.27 392.743
1246.28 392.995
1247.27 393.49
1248.27 393.793
1249.27 394.002
1250.32 394.132
1251.34 394.533
1252.34 394.627
1253.35 394.89
1254.33 395.067
1255.34 395.34
1256.41 395.645
1257.43 395.85
1258.42 396.19
1259.47 396.685
1260.46 396.692
1261.46 397.127
1262.5 397.36
1263.49 397.533
1264.53 397.67
1265.53 397.965
1266.57 398.077
1267.53 398.405
1268.56 398.748
1269.6 398.875
1270.57 399.085
1271.61 399.327
1272.61 399.507
1273.61 400.368
1274.63 400.565
1275.63 400.75
1276.67 400.887
1277.71 401.142
1278.72 401.315
1279.71 401.485
1280.72 401.695
1281.76 401.798
1282.74 401.99
1283.75 402.118
1284.78 402.17
1285.77 402.317
1286.84 402.512
1287.8 402.525
1288.82 402.745
1289.85 402.785
1290.88 402.877
1291.86 402.957
1292.89 403.095
1293.89 403.135
1294.92 403.093
1295.92 403.24
1296.93 403.285
1297.95 403.327
1299.11 340.12
1299.97 340.127
1301.13 339.938
1302.28 339.815
1303.18 339.825
1304.19 339.832
1305.16 340.343
1306.16 340.24
1307.19 340.255
1308.22 340.155
1309.24 340.14
1310.23 340.25
1311.29 340.363
1312.32 340.185
1313.37 340.978
1314.4 340.353
1315.37 340.71
1316.38 341.028
1317.37 341
1318.4 340.103
1319.37 341.12
1320.37 341.153
1322.35 339.67
1322.73 339.553
1323.74 340.08
1324.61 339.827
1325.65 340.178
1326.65 340.002
1327.71 340.14
1328.7 340.37
1329.7 340.52
1330.72 340.05
1331.72 339.835
1332.72 340.123
1333.68 339.615
1334.73 340.04
1335.77 340.38
1336.78 340.512
1337.81 340.65
1338.9 340.64
1339.84 340.63
1340.82 340.62
1341.74 340.632
1342.72 340.62
1343.7 340.728
1344.72 340.678
1345.73 340.67
1346.76 340.673
1347.79 340.67
1348.8 340.673
1349.96 340.642
1350.8 340.642
1352 340.295
1353.03 340.645
1354.03 340.645
1355.09 340.925
1356.14 341.535
1357.1 341.748
1358.12 341.8
1359.12 343.715
1360.13 343.848
1361.16 343.505
1362.14 343.31
1363.17 343.543
1364.17 343.127
1365.2 343.8
1366.18 343.978
1367.23 344.155
1368.26 343.99
1369.25 343.978
1370.15 343.98
1371.21 343.968
1372.15 344
1373.16 343.993
1374.17 344.007
1375.24 344.017
1376.23 344.02
1377.26 344.01
1378.25 348.757
1379.27 349.377
1380.23 349.45
1381.26 349.663
1382.25 350.015
1383.26 350.338
1384.28 350.838
1385.27 351.548
1386.32 351.413
1387.36 351.7
1388.33 352.062
1389.34 352.072
1390.36 352.248
1391.37 352.505
1392.45 353.082
1393.44 353.01
1394.46 353.355
1395.47 353.38
1396.47 353.418
1397.47 353.545
1398.47 353.702
1399.48 353.82
1400.5 354.17
1401.55 354.135
1402.54 354.42
1403.59 354.52
1404.6 354.72
1405.62 355.095
1406.65 355.86
1407.68 357.933
1408.7 356.512
1409.7 356.075
1410.73 356.192
1411.74 356.395
1412.74 356.358
1413.73 356.365
1414.78 356.392
1415.86 356.418
1416.8 356.5
1417.85 356.608
1418.87 358.877
1419.87 356.558
1420.88 356.577
1421.88 356.572
1422.9 358.29
1423.87 358.615
1424.87 357.175
1425.91 358.433
1426.88 358.173
1427.93 359.215
1428.94 357.25
1429.98 356.923
1431.01 356.86
1432.06 356.808
1433.04 356.82
1434.01 356.887
1435.05 356.858
1436.03 356.897
1437.03 356.91
1438.03 356.94
1439.05 356.935
1440.08 356.942
1441.11 356.952
1442.07 357.125
1443.09 356.955
1444.09 356.97
1445.11 356.968
1446.13 356.96
1447.13 357.028
1448.17 357.002
1449.17 356.998
1450.17 356.985
1451.26 356.988
1452.25 357.007
1453.25 357.007
1454.26 357.015
1455.28 357.147
1456.28 357.165
1457.31 357.1
1458.35 357.03
1459.36 357.38
1460.4 357.403
1461.43 357.707
1462.45 358.17
1463.48 357.04
1464.49 357.043
1465.52 357.03
1466.51 357.038
1467.52 357.038
1468.51 357.043
1469.53 357.055
1470.52 357.158
1471.53 357.07
1472.51 357.075
1473.55 357.108
1474.55 357.183
1475.53 357.18
1476.6 357.51
1477.61 359.502
1478.6 357.517
1479.61 357.512
1480.66 357.5
1481.64 357.512
1482.62 357.505
1483.62 357.515
1484.69 357.507
1485.7 357.403
1486.89 358.105
1487.89 358.113
1488.92 358.103
1489.81 358.1
1490.97 358.105
1491.85 358.105
1492.86 358.105
1493.86 358.103
1494.86 358.103
1495.85 358.103
1496.87 358.1
1497.86 358.103
1498.86 358.1
1499.87 358.1
1500.92 358.098
1501.98 359.555
1502.96 359.59
1504 359.615
1505 359.595
1506.02 359.685
1506.99 359.705
1508.02 359.723
1509.01 359.78
1510 359.75
1511.02 359.81
1512.03 359.803
1513.05 360.02
1514.06 360.022
1515.06 360.05
1516.05 360.115
1517.08 360.17
1518.06 360.142
1519.06 360.23
1520.12 360.252
1521.09 360.32
1522.1 360.252
1523.13 360.262
1524.12 360.223
1525.13 360.415
1526.12 360.945
1527.18 361.207
1528.18 361.245
1529.22 361.312
1530.2 361.29
1531.2 361.223
1532.25 361.403
1533.23 361.37
1534.27 361.34
1535.31 361.353
1536.3 361.33
1537.3 361.335
1538.32 361.33
1539.31 361.332
1540.33 361.33
1541.36 361.32
1542.38 361.355
1543.38 361.365
1544.42 361.363
1545.41 361.365
1546.45 361.363
1547.45 361.335
1548.46 361.315
1549.52 361.32
1550.52 361.317
1551.53 361.343
1552.57 361.413
1553.57 361.41
1554.57 361.493
1555.6 361.512
1556.59 361.613
1557.62 361.663
1558.59 361.74
1559.67 361.723
1560.65 361.755
1561.67 361.808
1562.67 361.848
1563.67 361.793
1564.7 361.908
1565.71 361.905
1566.74 361.88
1567.75 361.913
1568.77 361.995
1569.77 361.905
1570.79 361.903
1571.78 362.025
1572.77 362.233
1573.78 362.445
1574.76 362.505
1575.78 362.572
1576.79 362.625
1577.8 362.637
1578.79 363.03
1579.76 363.295
1580.81 363.48
1581.8 363.555
1582.83 363.543
1583.88 363.567
1584.91 363.553
1585.94 363.545
1586.92 363.55
1587.94 363.528
1588.95 363.535
1589.96 363.53
1590.98 363.52
1592.03 363.525
1593.09 363.528
1594.07 363.525
1595.05 363.525
1596.06 363.535
1597.11 363.54
1598.1 363.517
1599.11 363.512
1600.18 363.558
1601.15 363.53
1602.18 363.605
1603.16 363.988
1604.15 363.928
1605.18 363.933
1606.21 363.975
1607.23 364.022
1608.2 364.005
1609.25 364.195
1610.25 364.205
1611.28 364.245
1612.28 364.345
1613.3 364.325
1614.35 364.528
1615.3 364.555
1616.33 364.76
1617.35 364.81
1618.35 365.283
1619.37 365.993
1620.38 366.098
1621.39 366.238
1622.37 366.452
1623.39 366.808
1624.39 366.85
1625.38 367.473
1626.36 367.795
1627.4 368.062
1628.38 368.238
1629.43 368.695
1630.41 369.485
1631.43 369.603
1632.49 370.09
1633.51 370.327
1634.51 367.938
1635.49 370.038
1636.49 370.223
1637.53 370.23
1638.51 370.262
1639.52 370.353
1640.53 370.413
1641.53 370.468
1642.53 370.498
1643.52 370.495
1644.53 370.53
1645.58 370.512
1646.53 370.533
1647.53 370.543
1648.53 370.533
1649.56 370.572
1650.57 370.545
1651.65 370.562
1652.64 370.555
1653.65 370.545
1654.64 370.54
1655.66 370.588
1656.68 370.538
1657.71 370.593
1658.71 370.605
1659.71 370.56
1660.73 370.545
1661.69 370.62
1662.73 371.505
1663.72 372.463
1664.76 373.61
1665.8 374.305
1666.81 374.413
1667.8 374.525
